Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
valentines-bundle,Valentine's Day Bundle,,Lucky Fours,,,,TRUE,Title,Default Title,,,,,,0,shopify,100,deny,manual,0.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/Group_1.webp?v=1769858619,1,Valentine's Day Bundle,FALSE,Valentine's Day Bundle,,,,,,,,,g,,,,,,,,,active
laurent,Lucky Fours® Laurent,<p>Lucky Fours® Laurent</p>,Lucky Fours,,,,TRUE,Color,Cobalt,,,,,,0,shopify,0,deny,manual,139.99,249.99,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/1.22033.webp?v=1755883327,1,Lucky Fours® Laurent,FALSE,Lucky Fours® Laurent,Lucky Fours® Laurent,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/1.22033.webp?v=1755883327,g,,,,,,,,,active
laurent,,,,,,,,Color,Emerald,,,,,,0,shopify,0,deny,manual,139.99,249.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/1.22030.webp?v=1755883327,g,,,,,,,,,
laurent,,,,,,,,Color,Amethyst,,,,,,0,shopify,100,deny,manual,139.99,249.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/1.22032.webp?v=1755883327,g,,,,,,,,,
laurent,,,,,,,,Color,Saffron,,,,,,0,shopify,100,deny,manual,139.99,249.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/1.22031.webp?v=1755883327,g,,,,,,,,,
laurent,,,,,,,,Color,Ice,,,,,,0,shopify,0,deny,manual,139.99,249.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/1.22028.webp?v=1755883327,g,,,,,,,,,
laurent,,,,,,,,Color,Noir,,,,,,0,shopify,0,deny,manual,139.99,249.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/1.22029.webp?v=1755883327,g,,,,,,,,,
laurent,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/6_45500119-bb8a-49f8-b18c-c3f161156b15.webp?v=1755883327,2,Lucky Fours® Laurent,,,,,,,,,,,,,,,,,,,,
laurent,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/7_9896bd5b-724a-4f90-8a25-ffe029e259ba.webp?v=1755883327,3,Lucky Fours® Laurent,,,,,,,,,,,,,,,,,,,,
laurent,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/8_0315243a-c14d-4deb-bba7-9ebbfbf5f91a.webp?v=1755883327,4,Lucky Fours® Laurent,,,,,,,,,,,,,,,,,,,,
laurent,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/9_d36bb01e-b3ca-4850-953c-b45f140c780c.webp?v=1755883327,5,Lucky Fours® Laurent,,,,,,,,,,,,,,,,,,,,
laurent,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/5_34127af5-62b4-436f-9161-c05aa80fc441.webp?v=1755883327,6,Lucky Fours® Laurent,,,,,,,,,,,,,,,,,,,,
laurent,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/6_7d866dd6-8785-4b76-b5a1-0934a7e92c5a.webp?v=1755883327,7,Lucky Fours® Laurent,,,,,,,,,,,,,,,,,,,,
laurent,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/1_684f187b-8ba4-4c35-af45-d4d6613df0d0.webp?v=1755883327,8,Lucky Fours® Laurent,,,,,,,,,,,,,,,,,,,,
laurent,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/8_0d71b562-ad95-4710-881e-e1eaea552a18.webp?v=1755883327,9,Lucky Fours® Laurent,,,,,,,,,,,,,,,,,,,,
laurent,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/1.22034.webp?v=1755883327,10,Lucky Fours® Laurent,,,,,,,,,,,,,,,,,,,,
laurent,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/1.22021.webp?v=1755883327,11,Lucky Fours® Laurent,,,,,,,,,,,,,,,,,,,,
laurent,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/1.22028.webp?v=1755883327,12,Lucky Fours® Laurent,,,,,,,,,,,,,,,,,,,,
laurent,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/1.22029.webp?v=1755883327,13,Lucky Fours® Laurent,,,,,,,,,,,,,,,,,,,,
laurent,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/1.22030.webp?v=1755883327,14,Lucky Fours® Laurent,,,,,,,,,,,,,,,,,,,,
laurent,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/1.22032.webp?v=1755883327,15,Lucky Fours® Laurent,,,,,,,,,,,,,,,,,,,,
laurent,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/1.22031.webp?v=1755883327,16,Lucky Fours® Laurent,,,,,,,,,,,,,,,,,,,,
shipping-insurance,Shipping Insurance,,Lucky Fours,,,hideBundleProduct,TRUE,Title,Default Title,,,,,SHIPPING_INSURANCE,0,shopify,100,deny,manual,4.99,,FALSE,FALSE,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/Untitled_design_-_2024-11-28T203839.502_3.png?v=1762198906,1,Shipping Insurance,FALSE,Shipping Insurance,,,,,,,,,g,,,,,,,,,active
spine,Lucky Fours® Spine,<p>Lucky Fours® Spine</p>,Lucky Fours,,Men Watches,"bogo-enabled, hideDesignBy",TRUE,Color,Iron,,,,,IRN-382,0,shopify,100,deny,manual,149.99,199.99,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/2_13bef93d-6195-4886-8050-db54b99c0585.webp?v=1762198893,1,Lucky Fours® Spine,FALSE,Lucky Fours® Spine,Lucky Fours® Spine,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/2_13bef93d-6195-4886-8050-db54b99c0585.webp?v=1762198893,g,,,,,,,,,active
spine,,,,,,,,Color,Platinum,,,,,PLT-660,0,shopify,0,deny,manual,149.99,199.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/3_b7cd430a-5ecd-4e12-8b9b-3119b5c81c26.webp?v=1746758588,g,,,,,,,,,
spine,,,,,,,,Color,Obsidian,,,,,OBS-774,0,shopify,100,deny,manual,149.99,199.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/5_ece82541-97d9-4916-8e49-575d1d077361.webp?v=1746758588,g,,,,,,,,,
spine,,,,,,,,Color,Gold Iron,,,,,GLDIRN-459,0,shopify,100,deny,manual,149.99,199.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/1_911932fe-6dc3-4f42-9273-070571969636.webp?v=1746758581,g,,,,,,,,,
spine,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/4_11.webp?v=1746758588,2,Lucky Fours® Spine,,,,,,,,,,,,,,,,,,,,
spine,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/6_7.webp?v=1746758588,3,Lucky Fours® Spine,,,,,,,,,,,,,,,,,,,,
spine,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/3_12.webp?v=1746758588,4,Lucky Fours® Spine,,,,,,,,,,,,,,,,,,,,
spine,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/3_b7cd430a-5ecd-4e12-8b9b-3119b5c81c26.webp?v=1746758588,5,Lucky Fours® Spine,,,,,,,,,,,,,,,,,,,,
spine,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/5_ece82541-97d9-4916-8e49-575d1d077361.webp?v=1746758588,6,Lucky Fours® Spine,,,,,,,,,,,,,,,,,,,,
spine,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/1_911932fe-6dc3-4f42-9273-070571969636.webp?v=1746758581,7,Lucky Fours® Spine,,,,,,,,,,,,,,,,,,,,
skeleton,Lucky Fours® Skeleton,<p>Lucky Fours® Skeleton</p>,Lucky Fours,,Men Watches,"bogo-enabled, hideDesignBy",TRUE,Color,Ocean,,,,,OCN-174,0,shopify,100,deny,manual,99.99,139.99,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/3_b17059e6-191a-4cc3-8ae5-93beab6d251a.webp?v=1762198894,1,Lucky Fours® Skeleton,FALSE,Lucky Fours® Skeleton,Lucky Fours® Skeleton,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/3_b17059e6-191a-4cc3-8ae5-93beab6d251a.webp?v=1762198894,g,,,,,,,,,active
skeleton,,,,,,,,Color,Ice,,,,,ICE-320,0,shopify,100,deny,manual,99.99,139.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/7_d4d4cc62-c21e-467a-a3eb-1f7d7c892af2.webp?v=1746758308,g,,,,,,,,,
skeleton,,,,,,,,Color,Obsidian,,,,,OBS-981,0,shopify,100,deny,manual,99.99,139.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/1_733957fe-d28a-4174-b7b4-9bd0ca7fa3c7.webp?v=1746758308,g,,,,,,,,,
skeleton,,,,,,,,Color,Gold Ocean,,,,,GLDOCN-734,0,shopify,100,deny,manual,99.99,139.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/6_df992614-4c85-445c-a187-90c36c179dce.webp?v=1746758308,g,,,,,,,,,
skeleton,,,,,,,,Color,Gold,,,,,GLD-915,0,shopify,100,deny,manual,99.99,139.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/5_ad16cc59-c7b4-4e3a-a2f8-da968f35d684.webp?v=1746758308,g,,,,,,,,,
skeleton,,,,,,,,Color,Gold Ice,,,,,GLDICE-872,0,shopify,100,deny,manual,99.99,139.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/2_bf32fbef-c7a6-4c4f-a725-ac0c6aa3834a.webp?v=1746758308,g,,,,,,,,,
skeleton,,,,,,,,Color,Gold iron,,,,,GLDOBS-604,0,shopify,100,deny,manual,99.99,139.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/4_f2ce59f2-caeb-4d4a-9db4-89b6b34d4cb5.webp?v=1746758308,g,,,,,,,,,
skeleton,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/4_10.webp?v=1746758308,2,Lucky Fours® Skeleton,,,,,,,,,,,,,,,,,,,,
skeleton,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/5_10.webp?v=1746758308,3,Lucky Fours® Skeleton,,,,,,,,,,,,,,,,,,,,
skeleton,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/3_11.webp?v=1746758308,4,Lucky Fours® Skeleton,,,,,,,,,,,,,,,,,,,,
skeleton,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/2_8.webp?v=1746758308,5,Lucky Fours® Skeleton,,,,,,,,,,,,,,,,,,,,
skeleton,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/7_d4d4cc62-c21e-467a-a3eb-1f7d7c892af2.webp?v=1746758308,6,Lucky Fours® Skeleton,,,,,,,,,,,,,,,,,,,,
skeleton,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/1_733957fe-d28a-4174-b7b4-9bd0ca7fa3c7.webp?v=1746758308,7,Lucky Fours® Skeleton,,,,,,,,,,,,,,,,,,,,
skeleton,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/6_df992614-4c85-445c-a187-90c36c179dce.webp?v=1746758308,8,Lucky Fours® Skeleton,,,,,,,,,,,,,,,,,,,,
skeleton,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/5_ad16cc59-c7b4-4e3a-a2f8-da968f35d684.webp?v=1746758308,9,Lucky Fours® Skeleton,,,,,,,,,,,,,,,,,,,,
skeleton,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/2_bf32fbef-c7a6-4c4f-a725-ac0c6aa3834a.webp?v=1746758308,10,Lucky Fours® Skeleton,,,,,,,,,,,,,,,,,,,,
skeleton,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/4_f2ce59f2-caeb-4d4a-9db4-89b6b34d4cb5.webp?v=1746758308,11,Lucky Fours® Skeleton,,,,,,,,,,,,,,,,,,,,
stardust,Lucky Fours® Stardust,"<p><meta charset=""utf-8""> Lucky Fours® Stardust</p>",Lucky Fours,,Men Watches,"bogo-enabled, hideDesignBy",TRUE,Color,Platinum,,,,,SLV-214,0,shopify,0,deny,manual,149.99,249.99,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/3_3b766758-a42c-4731-a3d7-2c528f89d1f9.webp?v=1762198873,1,Lucky Fours® Stardust,FALSE,Lucky Fours® Stardust,Lucky Fours® Stardust,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/3_3b766758-a42c-4731-a3d7-2c528f89d1f9.webp?v=1762198873,g,,,,,,,,,active
stardust,,,,,,,,Color,Obsidian,,,,,BLK-109,0,shopify,0,deny,manual,149.99,249.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/2_b9e40cb8-d5b7-4e42-b788-ea1b473287c6.webp?v=1746753166,g,,,,,,,,,
stardust,,,,,,,,Color,Rose Gold,,,,,GRG-228,0,shopify,0,deny,manual,149.99,249.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/1_33c9edcc-40d0-4895-95c1-4a5cbde1bdc6.webp?v=1746753166,g,,,,,,,,,
stardust,,,,,,,,Color,Gold,,,,,GLD-375,0,shopify,100,deny,manual,149.99,249.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/4_42130c94-757a-4970-b9dc-d7c48dc0796c.webp?v=1746753166,g,,,,,,,,,
stardust,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/3_1.webp?v=1746753166,2,Lucky Fours® Stardust,,,,,,,,,,,,,,,,,,,,
stardust,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/5_2.webp?v=1746753166,3,Lucky Fours® Stardust,,,,,,,,,,,,,,,,,,,,
stardust,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/6_1.webp?v=1746753166,4,Lucky Fours® Stardust,,,,,,,,,,,,,,,,,,,,
stardust,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/1_1_603791d7-a3cd-440a-9a9a-df398d0b238d.webp?v=1746753166,5,Lucky Fours® Stardust,,,,,,,,,,,,,,,,,,,,
stardust,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/2_b9e40cb8-d5b7-4e42-b788-ea1b473287c6.webp?v=1746753166,6,Lucky Fours® Stardust,,,,,,,,,,,,,,,,,,,,
stardust,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/1_33c9edcc-40d0-4895-95c1-4a5cbde1bdc6.webp?v=1746753166,7,Lucky Fours® Stardust,,,,,,,,,,,,,,,,,,,,
stardust,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/4_42130c94-757a-4970-b9dc-d7c48dc0796c.webp?v=1746753166,8,Lucky Fours® Stardust,,,,,,,,,,,,,,,,,,,,
jaxon,Lucky Fours® Jaxon,<p>Lucky Fours® Jaxon</p>,Lucky Fours,,Men Watches,"bogo-enabled, hideDesignBy",TRUE,Color,Frostbite,,,,,WHTBLK-588,0,shopify,100,deny,manual,79.99,129.99,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/4_6b856abd-b16c-4013-bacb-3ce36955fa9a.webp?v=1771001990,1,Lucky Fours® Jaxon,FALSE,Lucky Fours® Jaxon,Lucky Fours® Jaxon,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/4_6b856abd-b16c-4013-bacb-3ce36955fa9a.webp?v=1771001990,g,,,,,,,,,active
jaxon,,,,,,,,Color,Chrome Noir,,,,,SLVBLK-478,0,shopify,0,deny,manual,79.99,129.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/2_ca1812bb-fc28-4ddf-857f-b252f3cdaaf9.webp?v=1771001990,g,,,,,,,,,
jaxon,,,,,,,,Color,Nebula,,,,,BLUBLK-226,0,shopify,100,deny,manual,79.99,129.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/5_7169d220-dced-42cd-a760-5b27879890be.webp?v=1771001990,g,,,,,,,,,
jaxon,,,,,,,,Color,Regalia,,,,,GLDGRN-450,0,shopify,100,deny,manual,79.99,129.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/3_d8e8cce2-747e-4fa2-9b3a-1f45fb8207ff.webp?v=1771001990,g,,,,,,,,,
jaxon,,,,,,,,Color,Gold,,,,,FGLD-711,0,shopify,100,deny,manual,79.99,129.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/1_ade007f8-4114-44d8-9f86-2f88a753066b.webp?v=1771001990,g,,,,,,,,,
jaxon,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/21.webp?v=1777041643,2,Lucky Fours® Jaxon,,,,,,,,,,,,,,,,,,,,
jaxon,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/22.webp?v=1777041643,3,Lucky Fours® Jaxon,,,,,,,,,,,,,,,,,,,,
jaxon,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/23.webp?v=1777041643,4,Lucky Fours® Jaxon,,,,,,,,,,,,,,,,,,,,
jaxon,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/2_ca1812bb-fc28-4ddf-857f-b252f3cdaaf9.webp?v=1771001990,5,Lucky Fours® Jaxon,,,,,,,,,,,,,,,,,,,,
jaxon,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/5_7169d220-dced-42cd-a760-5b27879890be.webp?v=1771001990,6,Lucky Fours® Jaxon,,,,,,,,,,,,,,,,,,,,
jaxon,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/3_d8e8cce2-747e-4fa2-9b3a-1f45fb8207ff.webp?v=1771001990,7,Lucky Fours® Jaxon,,,,,,,,,,,,,,,,,,,,
jaxon,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/1_ade007f8-4114-44d8-9f86-2f88a753066b.webp?v=1771001990,8,Lucky Fours® Jaxon,,,,,,,,,,,,,,,,,,,,
etienne,Lucky Fours® Etiènne,<p>Lucky Fours® Etiènne</p>,Lucky Fours,,Men Watches,"bogo-enabled, hideDesignBy",TRUE,Color,Gold,,,,,BJDHJ-292883,0,shopify,100,deny,manual,149.99,199.99,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/11_f9e6721f-2573-4bc0-b04b-43555c0d66ab.webp?v=1762198836,1,Lucky Fours® Etiènne,FALSE,Lucky Fours® Etiènne,Lucky Fours® Etiènne,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/11_f9e6721f-2573-4bc0-b04b-43555c0d66ab.webp?v=1762198836,g,,,,,,,,,active
etienne,,,,,,,,Color,Silver,,,,,BJDHJ-292884,0,shopify,100,deny,manual,149.99,199.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/12_1c5ae187-5c28-479c-9041-21a10db5ceda.webp?v=1746496186,g,,,,,,,,,
etienne,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/6_6.webp?v=1746496416,2,Lucky Fours® Etiènne,,,,,,,,,,,,,,,,,,,,
etienne,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/4_9.webp?v=1746496416,3,Lucky Fours® Etiènne,,,,,,,,,,,,,,,,,,,,
etienne,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/5_8.webp?v=1746496416,4,Lucky Fours® Etiènne,,,,,,,,,,,,,,,,,,,,
etienne,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/2_7.webp?v=1746496186,5,Lucky Fours® Etiènne,,,,,,,,,,,,,,,,,,,,
etienne,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/12_1c5ae187-5c28-479c-9041-21a10db5ceda.webp?v=1746496186,6,Lucky Fours® Etiènne,,,,,,,,,,,,,,,,,,,,
santos,Lucky Fours® Santos,<p>Lucky Fours® Santos</p>,Lucky Fours,,Men Watches,"bogo-enabled, hideDesignBy",TRUE,Color,Crimson,,,,,RED-144,0,shopify,0,deny,manual,129.99,199.99,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/Santos.webp?v=1755722483,1,Lucky Fours® Santos,FALSE,Lucky Fours® Santos,Lucky Fours® Santos,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/Santos.webp?v=1755722483,g,,,,,,,,,active
santos,,,,,,,,Color,Emerald,,,,,GRN-221,0,shopify,100,deny,manual,129.99,199.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/GREEN.webp?v=1755878297,g,,,,,,,,,
santos,,,,,,,,Color,Ocean,,,,,BLU-519,0,shopify,0,deny,manual,129.99,199.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/BLUE.webp?v=1755878297,g,,,,,,,,,
santos,,,,,,,,Color,Rosé,,,,,,0,shopify,100,deny,manual,129.99,199.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/PINK.webp?v=1755878297,g,,,,,,,,,
santos,,,,,,,,Color,Amethyst,,,,,,0,shopify,100,deny,manual,129.99,199.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/PURPLE.webp?v=1755878297,g,,,,,,,,,
santos,,,,,,,,Color,Tiffany Blue,,,,,BLU-147,0,shopify,100,deny,manual,129.99,199.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/TIFFANNY.webp?v=1755878297,g,,,,,,,,,
santos,,,,,,,,Color,Saffron,,,,,,0,shopify,0,deny,manual,129.99,199.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/ORANGE.webp?v=1755878297,g,,,,,,,,,
santos,,,,,,,,Color,Pearl,,,,,WHT-256,0,shopify,100,deny,manual,129.99,199.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/WHITE.webp?v=1755878297,g,,,,,,,,,
santos,,,,,,,,Color,Iron,,,,,BLK-693,0,shopify,100,deny,manual,129.99,199.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/BLACK.webp?v=1755878297,g,,,,,,,,,
santos,,,,,,,,Color,Obsidian,,,,,,0,shopify,100,deny,manual,129.99,199.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/1x1_3d71cfa7-08a6-4dbf-8cc0-3970fb6c7120.webp?v=1775321338,g,,,,,,,,,
santos,,,,,,,,Color,Mocha Rootbeer,,,,,RGC-387,0,shopify,100,deny,manual,129.99,199.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/ROSE_GOLD.webp?v=1755878297,g,,,,,,,,,
santos,,,,,,,,Color,Gold Crimson,,,,,GLDRD-442,0,shopify,100,deny,manual,129.99,199.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/GOLD_RED.webp?v=1755878297,g,,,,,,,,,
santos,,,,,,,,Color,Gold Iron,,,,,GLDBLK-328,0,shopify,100,deny,manual,129.99,199.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/GOLD_BLACK.webp?v=1755878297,g,,,,,,,,,
santos,,,,,,,,Color,Gold Pearl,,,,,GLDWHT-289,0,shopify,100,deny,manual,129.99,199.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/GOLD_WHITE.webp?v=1755878297,g,,,,,,,,,
